"id","event","device","date","timestamp"
"323","lost","00:0A:D9:36:3E:FF","2005-08-18T10:58:32+01:00","1124359112"
"324","found","00:12:62:27:F0:D6","2005-08-18T11:02:47+01:00","1124359367"
"325","lost","00:12:62:27:F0:D6","2005-08-18T11:03:32+01:00","1124359412"
"326","lost","00:0F:B3:92:05:D3","2005-08-18T11:04:32+01:00","1124359472"
"327","found","00:0F:B3:92:05:D3","2005-08-18T11:04:47+01:00","1124359487"
"328","lost","00:0F:B3:92:05:D3","2005-08-18T11:06:32+01:00","1124359592"
"329","found","00:13:FD:F4:4D:56","2005-08-18T11:09:47+01:00","1124359787"
"330","found","00:0F:B3:92:05:D3","2005-08-18T11:10:17+01:00","1124359817"
"331","lost","00:13:FD:F4:4D:56","2005-08-18T11:10:32+01:00","1124359832"
"332","lost","00:0F:B3:92:05:D3","2005-08-18T11:11:02+01:00","1124359862"
"333","found","00:60:57:6B:D9:15","2005-08-18T11:11:32+01:00","1124359892"
"334","lost","00:60:57:6B:D9:15","2005-08-18T11:12:17+01:00","1124359937"
"335","found","00:0F:B3:92:05:D3","2005-08-18T11:12:32+01:00","1124359952"
"336","lost","00:0F:B3:92:05:D3","2005-08-18T11:24:32+01:00","1124360672"
"337","found","00:0F:B3:92:05:D3","2005-08-18T11:25:02+01:00","1124360702"
"338","found","00:0E:6D:37:E7:03","2005-08-18T11:27:47+01:00","1124360867"
"339","lost","00:0E:6D:37:E7:03","2005-08-18T11:28:32+01:00","1124360912"
"340","found","00:0E:07:8C:F7:53","2005-08-18T11:36:33+01:00","1124361393"
"341","lost","00:0E:07:8C:F7:53","2005-08-18T11:37:18+01:00","1124361438"
"342","found","00:0E:07:7F:53:22","2005-08-18T11:43:33+01:00","1124361813"
"343","lost","00:0E:07:7F:53:22","2005-08-18T11:44:18+01:00","1124361858"
"344","found","00:12:62:16:0A:D4","2005-08-18T11:45:33+01:00","1124361933"
"345","lost","00:12:62:16:0A:D4","2005-08-18T11:46:18+01:00","1124361978"
"346","found","00:02:EE:AE:9A:AD","2005-08-18T11:48:48+01:00","1124362128"
"347","found","00:0E:07:60:7E:F4","2005-08-18T11:48:48+01:00","1124362128"
"348","lost","00:02:EE:AE:9A:AD","2005-08-18T11:49:33+01:00","1124362173"
"349","lost","00:0E:07:60:7E:F4","2005-08-18T11:49:33+01:00","1124362173"
"350","found","00:60:57:D4:38:6A","2005-08-18T11:56:03+01:00","1124362563"
"351","lost","00:60:57:D4:38:6A","2005-08-18T11:56:48+01:00","1124362608"
"352","lost","00:0F:B3:92:05:D3","2005-08-18T12:41:49+01:00","1124365309"
"353","found","00:0F:B3:92:05:D3","2005-08-18T12:42:04+01:00","1124365324"
"354","found","00:11:9F:BB:7C:38","2005-08-18T12:45:19+01:00","1124365519"
"355","lost","00:11:9F:BB:7C:38","2005-08-18T12:46:04+01:00","1124365564"
"356","found","00:60:57:F3:42:FF","2005-08-18T12:47:49+01:00","1124365669"
"357","lost","00:60:57:F3:42:FF","2005-08-18T12:48:34+01:00","1124365714"
"358","found","00:13:70:A7:99:51","2005-08-18T13:05:20+01:00","1124366720"
"359","lost","00:13:70:A7:99:51","2005-08-18T13:06:05+01:00","1124366765"
"360","lost","00:0F:B3:92:05:D3","2005-08-18T13:10:05+01:00","1124367005"
"361","found","00:0F:B3:92:05:D3","2005-08-18T13:10:20+01:00","1124367020"
"362","found","00:02:EE:31:19:93","2005-08-18T13:15:35+01:00","1124367335"
"363","lost","00:02:EE:31:19:93","2005-08-18T13:16:20+01:00","1124367380"
"364","found","00:12:62:A1:A1:58","2005-08-18T13:17:35+01:00","1124367455"
"365","lost","00:12:62:A1:A1:58","2005-08-18T13:18:20+01:00","1124367500"
"366","found","00:0E:ED:80:AB:89","2005-08-18T13:19:05+01:00","1124367545"
"367","lost","00:0E:ED:80:AB:89","2005-08-18T13:19:50+01:00","1124367590"
"368","found","00:12:47:1E:A5:63","2005-08-18T13:25:20+01:00","1124367920"
"369","lost","00:12:47:1E:A5:63","2005-08-18T13:26:05+01:00","1124367965"
"370","found","00:12:62:E1:CD:8B","2005-08-18T13:29:50+01:00","1124368190"
"371","lost","00:12:62:E1:CD:8B","2005-08-18T13:30:35+01:00","1124368235"
"372","found","08:00:1F:56:85:BE","2005-08-18T13:48:51+01:00","1124369331"
"373","lost","08:00:1F:56:85:BE","2005-08-18T13:49:36+01:00","1124369376"
"374","found","00:12:62:DF:F1:95","2005-08-18T13:57:06+01:00","1124369826"
"375","found","00:12:47:06:A0:9B","2005-08-18T13:57:21+01:00","1124369841"
"376","lost","00:12:62:DF:F1:95","2005-08-18T13:57:51+01:00","1124369871"
"377","lost","00:12:47:06:A0:9B","2005-08-18T13:58:51+01:00","1124369931"
"378","found","00:02:EE:98:11:63","2005-08-18T13:59:36+01:00","1124369976"
"379","lost","00:02:EE:98:11:63","2005-08-18T14:00:21+01:00","1124370021"
"380","found","00:12:62:D6:8A:BA","2005-08-18T14:00:51+01:00","1124370051"
"381","lost","00:12:62:D6:8A:BA","2005-08-18T14:01:36+01:00","1124370096"
"382","found","00:02:EE:31:19:93","2005-08-18T14:01:51+01:00","1124370111"
"383","lost","00:02:EE:31:19:93","2005-08-18T14:02:36+01:00","1124370156"
"384","found","00:13:70:D8:38:1C","2005-08-18T14:09:51+01:00","1124370591"
"385","lost","00:13:70:D8:38:1C","2005-08-18T14:10:36+01:00","1124370636"
"386","found","00:11:9F:BC:0D:A7","2005-08-18T14:16:21+01:00","1124370981"
"387","lost","00:11:9F:BC:0D:A7","2005-08-18T14:17:06+01:00","1124371026"
"388","found","00:0F:DE:DF:FC:61","2005-08-18T14:19:51+01:00","1124371191"
"389","lost","00:0F:DE:DF:FC:61","2005-08-18T14:20:36+01:00","1124371236"
"390","found","00:13:FD:8C:8C:08","2005-08-18T14:28:36+01:00","1124371716"
"391","lost","00:13:FD:8C:8C:08","2005-08-18T14:29:22+01:00","1124371762"
"392","found","00:E0:0C:50:E8:FD","2005-08-18T14:37:07+01:00","1124372227"
"393","lost","00:E0:0C:50:E8:FD","2005-08-18T14:37:52+01:00","1124372272"
"394","found","00:12:47:1B:DD:93","2005-08-18T14:42:22+01:00","1124372542"
"395","found","00:13:FD:B9:56:74","2005-08-18T14:42:37+01:00","1124372557"
"396","lost","00:12:47:1B:DD:93","2005-08-18T14:43:07+01:00","1124372587"
"397","lost","00:13:FD:B9:56:74","2005-08-18T14:43:22+01:00","1124372602"
"398","lost","00:0F:B3:92:05:D3","2005-08-18T14:44:52+01:00","1124372692"
"399","found","00:0F:B3:92:05:D3","2005-08-18T14:45:07+01:00","1124372707"
"400","found","00:11:9F:53:98:AD","2005-08-18T14:46:07+01:00","1124372767"
"401","lost","00:0F:B3:92:05:D3","2005-08-18T14:46:37+01:00","1124372797"
"402","found","00:0F:B3:92:05:D3","2005-08-18T14:46:52+01:00","1124372812"
"403","lost","00:11:9F:53:98:AD","2005-08-18T14:46:52+01:00","1124372812"
"404","found","00:0E:07:E3:43:BF","2005-08-18T15:03:37+01:00","1124373817"
"405","lost","00:0E:07:E3:43:BF","2005-08-18T15:04:22+01:00","1124373862"
"406","lost","00:0F:B3:92:05:D3","2005-08-18T15:10:37+01:00","1124374237"
"407","found","00:0F:B3:92:05:D3","2005-08-18T15:11:22+01:00","1124374282"
"408","lost","00:0F:B3:92:05:D3","2005-08-18T15:14:53+01:00","1124374493"
"409","found","00:0F:B3:92:05:D3","2005-08-18T15:15:23+01:00","1124374523"
"410","lost","00:0F:B3:92:05:D3","2005-08-18T15:19:38+01:00","1124374778"
"411","found","00:0F:B3:92:05:D3","2005-08-18T15:19:53+01:00","1124374793"
"412","found","00:12:EE:2D:CD:2E","2005-08-18T15:20:08+01:00","1124374808"
"413","lost","00:0F:B3:92:05:D3","2005-08-18T15:21:08+01:00","1124374868"
"414","found","00:0F:B3:92:05:D3","2005-08-18T15:21:23+01:00","1124374883"
"415","lost","00:12:EE:2D:CD:2E","2005-08-18T15:21:23+01:00","1124374883"
"416","found","00:13:70:19:ED:0F","2005-08-18T15:24:53+01:00","1124375093"
"417","found","00:12:47:BA:8A:1F","2005-08-18T15:25:08+01:00","1124375108"
"418","lost","00:13:70:19:ED:0F","2005-08-18T15:25:38+01:00","1124375138"
"419","lost","00:12:47:BA:8A:1F","2005-08-18T15:25:53+01:00","1124375153"
"420","found","00:0F:DE:80:37:FC","2005-08-18T15:29:23+01:00","1124375363"
"421","found","00:02:EE:31:19:93","2005-08-18T15:30:08+01:00","1124375408"
"422","lost","00:0F:DE:80:37:FC","2005-08-18T15:30:08+01:00","1124375408"
"423","lost","00:02:EE:31:19:93","2005-08-18T15:30:53+01:00","1124375453"
"424","found","00:0E:6D:0A:55:15","2005-08-18T15:36:53+01:00","1124375813"
"425","lost","00:0E:6D:0A:55:15","2005-08-18T15:37:38+01:00","1124375858"
"426","lost","00:0F:B3:92:05:D3","2005-08-18T15:40:08+01:00","1124376008"
"427","found","00:0F:B3:92:05:D3","2005-08-18T15:40:23+01:00","1124376023"
"428","found","00:12:47:1A:3E:13","2005-08-18T15:41:38+01:00","1124376098"
"429","found","00:0A:D9:9B:90:C5","2005-08-18T15:41:53+01:00","1124376113"
"430","lost","00:12:47:1A:3E:13","2005-08-18T15:42:23+01:00","1124376143"
"431","lost","00:0A:D9:9B:90:C5","2005-08-18T15:42:38+01:00","1124376158"
"432","lost","00:0F:B3:92:05:D3","2005-08-18T15:45:23+01:00","1124376323"
"433","found","00:0F:B3:92:05:D3","2005-08-18T15:45:38+01:00","1124376338"
"434","found","00:13:FD:8C:8C:08","2005-08-18T15:48:53+01:00","1124376533"
"435","lost","00:13:FD:8C:8C:08","2005-08-18T15:49:38+01:00","1124376578"
"436","lost","00:0F:B3:92:05:D3","2005-08-18T15:50:08+01:00","1124376608"
"437","found","00:0F:B3:92:05:D3","2005-08-18T15:50:38+01:00","1124376638"
"438","found","00:12:47:2C:91:EB","2005-08-18T15:55:23+01:00","1124376923"
"439","lost","00:12:47:2C:91:EB","2005-08-18T15:56:08+01:00","1124376968"
"440","found","00:12:62:AB:45:F5","2005-08-18T15:59:23+01:00","1124377163"
"441","lost","00:12:62:AB:45:F5","2005-08-18T16:00:08+01:00","1124377208"
"442","lost","00:0F:B3:92:05:D3","2005-08-18T16:08:24+01:00","1124377704"
"443","found","00:0F:B3:92:05:D3","2005-08-18T16:08:54+01:00","1124377734"
"444","lost","00:0F:B3:92:05:D3","2005-08-18T16:10:09+01:00","1124377809"
"445","found","00:0F:B3:92:05:D3","2005-08-18T16:10:24+01:00","1124377824"
"446","found","00:13:FD:8C:8C:08","2005-08-18T16:10:54+01:00","1124377854"
"447","lost","00:0F:B3:92:05:D3","2005-08-18T16:11:54+01:00","1124377914"
"448","found","00:0F:B3:92:05:D3","2005-08-18T16:12:09+01:00","1124377929"
"449","lost","00:13:FD:8C:8C:08","2005-08-18T16:12:09+01:00","1124377929"
"450","found","00:12:62:27:F0:D6","2005-08-18T16:19:24+01:00","1124378364"
"451","lost","00:0F:B3:92:05:D3","2005-08-18T16:20:09+01:00","1124378409"
"452","lost","00:12:62:27:F0:D6","2005-08-18T16:20:09+01:00","1124378409"
"453","found","00:0F:B3:92:05:D3","2005-08-18T16:20:24+01:00","1124378424"
"454","lost","00:0F:B3:92:05:D3","2005-08-18T16:21:39+01:00","1124378499"
"455","found","00:0F:B3:92:05:D3","2005-08-18T16:22:09+01:00","1124378529"
"456","lost","00:0F:B3:92:05:D3","2005-08-18T16:23:54+01:00","1124378634"
"457","found","00:0F:B3:92:05:D3","2005-08-18T16:24:24+01:00","1124378664"
"458","found","00:12:62:DF:F1:95","2005-08-18T16:24:39+01:00","1124378679"
"459","lost","00:12:62:DF:F1:95","2005-08-18T16:25:24+01:00","1124378724"
"460","lost","00:0F:B3:92:05:D3","2005-08-18T16:25:39+01:00","1124378739"
"461","found","00:0F:B3:92:05:D3","2005-08-18T16:26:39+01:00","1124378799"
"462","found","00:0F:DE:9C:10:A0","2005-08-18T16:30:24+01:00","1124379024"
"463","found","00:13:6C:03:9B:63","2005-08-18T16:30:24+01:00","1124379024"
"464","lost","00:0F:DE:9C:10:A0","2005-08-18T16:31:09+01:00","1124379069"
"465","lost","00:13:6C:03:9B:63","2005-08-18T16:31:09+01:00","1124379069"
"466","lost","00:0F:B3:92:05:D3","2005-08-18T16:32:39+01:00","1124379159"
"467","found","00:0F:B3:92:05:D3","2005-08-18T16:32:54+01:00","1124379174"
"468","found","00:0E:6D:5B:49:59","2005-08-18T16:35:54+01:00","1124379354"
"469","lost","00:0E:6D:5B:49:59","2005-08-18T16:36:39+01:00","1124379399"
"470","found","00:0A:D9:9B:90:C5","2005-08-18T16:36:54+01:00","1124379414"
"471","lost","00:0A:D9:9B:90:C5","2005-08-18T16:37:39+01:00","1124379459"
"472","found","00:0E:6D:62:16:4F","2005-08-18T16:41:39+01:00","1124379699"
"473","lost","00:0E:6D:62:16:4F","2005-08-18T16:42:24+01:00","1124379744"
"474","found","00:0F:DE:0C:8A:30","2005-08-18T16:43:24+01:00","1124379804"
"475","lost","00:0F:DE:0C:8A:30","2005-08-18T16:44:09+01:00","1124379849"
"476","lost","00:0F:B3:92:05:D3","2005-08-18T16:47:25+01:00","1124380045"
"477","found","00:0F:B3:92:05:D3","2005-08-18T16:47:40+01:00","1124380060"
"478","lost","00:0F:B3:92:05:D3","2005-08-18T16:51:10+01:00","1124380270"
"479","found","00:0F:B3:92:05:D3","2005-08-18T16:51:25+01:00","1124380285"
"480","lost","00:0F:B3:92:05:D3","2005-08-18T16:52:10+01:00","1124380330"
"481","found","00:0F:B3:92:05:D3","2005-08-18T16:52:25+01:00","1124380345"
"482","found","00:0E:07:66:EF:31","2005-08-18T16:52:40+01:00","1124380360"
"483","lost","00:0E:07:66:EF:31","2005-08-18T16:53:25+01:00","1124380405"
"484","lost","00:0F:B3:92:05:D3","2005-08-18T16:58:40+01:00","1124380720"
"485","found","00:0F:B3:92:05:D3","2005-08-18T16:58:55+01:00","1124380735"
"486","lost","00:0F:B3:92:05:D3","2005-08-18T16:59:55+01:00","1124380795"
"487","found","00:0F:B3:92:05:D3","2005-08-18T17:00:25+01:00","1124380825"
"488","found","00:0F:DE:88:2B:6D","2005-08-18T17:00:55+01:00","1124380855"
"489","lost","00:0F:DE:88:2B:6D","2005-08-18T17:01:40+01:00","1124380900"
"490","lost","00:0F:B3:92:05:D3","2005-08-18T17:01:55+01:00","1124380915"
"491","found","00:0F:B3:92:05:D3","2005-08-18T17:02:10+01:00","1124380930"
"492","found","00:0A:D9:ED:54:BD","2005-08-18T17:04:55+01:00","1124381095"
"493","lost","00:0F:B3:92:05:D3","2005-08-18T17:05:25+01:00","1124381125"
"494","found","00:0F:B3:92:05:D3","2005-08-18T17:05:40+01:00","1124381140"
"495","lost","00:0A:D9:ED:54:BD","2005-08-18T17:05:40+01:00","1124381140"
"496","lost","00:0F:B3:92:05:D3","2005-08-18T17:08:10+01:00","1124381290"
"497","found","00:0F:B3:92:05:D3","2005-08-18T17:08:25+01:00","1124381305"
"498","lost","00:0F:B3:92:05:D3","2005-08-18T17:09:10+01:00","1124381350"
"499","found","00:0F:B3:92:05:D3","2005-08-18T17:09:55+01:00","1124381395"
"500","lost","00:0F:B3:92:05:D3","2005-08-18T17:14:25+01:00","1124381665"
"501","found","00:0F:B3:92:05:D3","2005-08-18T17:14:40+01:00","1124381680"
"502","found","00:0A:D9:F3:4D:C7","2005-08-18T17:16:40+01:00","1124381800"
"503","lost","00:0A:D9:F3:4D:C7","2005-08-18T17:17:25+01:00","1124381845"
"504","lost","00:0F:B3:92:05:D3","2005-08-18T17:17:55+01:00","1124381875"
"505","found","00:0F:B3:92:05:D3","2005-08-18T17:18:10+01:00","1124381890"
"506","found","00:12:62:DF:F1:95","2005-08-18T17:19:40+01:00","1124381980"
"507","found","00:0E:07:8F:1A:76","2005-08-18T17:20:10+01:00","1124382010"
"508","lost","00:12:62:DF:F1:95","2005-08-18T17:20:25+01:00","1124382025"
"509","lost","00:0E:07:8F:1A:76","2005-08-18T17:20:55+01:00","1124382055"
"510","found","00:0E:6D:23:05:6A","2005-08-18T17:25:25+01:00","1124382325"
"511","lost","00:0F:B3:92:05:D3","2005-08-18T17:25:40+01:00","1124382340"
"512","found","00:0F:B3:92:05:D3","2005-08-18T17:25:55+01:00","1124382355"
"513","lost","00:0E:6D:23:05:6A","2005-08-18T17:26:10+01:00","1124382370"
"514","found","00:0F:DE:E9:86:F4","2005-08-18T17:26:55+01:00","1124382415"
"515","lost","00:0F:DE:E9:86:F4","2005-08-18T17:27:40+01:00","1124382460"
"516","found","00:02:EE:31:19:93","2005-08-18T17:35:56+01:00","1124382956"
"517","lost","00:02:EE:31:19:93","2005-08-18T17:36:41+01:00","1124383001"
"518","found","00:02:C7:4C:6B:2F","2005-08-18T17:38:41+01:00","1124383121"
"519","lost","00:02:C7:4C:6B:2F","2005-08-18T17:39:41+01:00","1124383181"
"520","found","00:0E:ED:1E:66:59","2005-08-18T17:39:56+01:00","1124383196"
"521","lost","00:0E:ED:1E:66:59","2005-08-18T17:40:41+01:00","1124383241"
"522","lost","00:0F:B3:92:05:D3","2005-08-18T17:43:41+01:00","1124383421"
"523","found","00:0F:B3:92:05:D3","2005-08-18T17:43:56+01:00","1124383436"
"524","found","00:0E:ED:1C:DF:80","2005-08-18T17:47:56+01:00","1124383676"
"525","found","00:0E:6D:51:4E:48","2005-08-18T17:48:41+01:00","1124383721"
"526","lost","00:0E:ED:1C:DF:80","2005-08-18T17:48:41+01:00","1124383721"
"527","lost","00:0E:6D:51:4E:48","2005-08-18T17:49:26+01:00","1124383766"
"528","lost","00:0F:B3:92:05:D3","2005-08-18T17:49:56+01:00","1124383796"
"529","found","00:0F:B3:92:05:D3","2005-08-18T17:50:26+01:00","1124383826"
"530","found","00:12:62:1D:0E:E6","2005-08-18T17:51:26+01:00","1124383886"
"531","lost","00:12:62:1D:0E:E6","2005-08-18T17:52:11+01:00","1124383931"
"532","lost","00:0F:B3:92:05:D3","2005-08-18T17:55:41+01:00","1124384141"
"533","found","00:0F:B3:92:05:D3","2005-08-18T17:57:11+01:00","1124384231"
"534","lost","00:0F:B3:92:05:D3","2005-08-18T17:57:56+01:00","1124384276"
"535","found","00:0E:ED:00:AA:03","2005-08-18T17:58:11+01:00","1124384291"
"536","found","00:0F:B3:92:05:D3","2005-08-18T17:58:41+01:00","1124384321"
"537","lost","00:0E:ED:00:AA:03","2005-08-18T17:58:56+01:00","1124384336"
"538","found","08:00:1F:91:72:80","2005-08-18T18:00:56+01:00","1124384456"
"539","lost","00:0F:B3:92:05:D3","2005-08-18T18:01:11+01:00","1124384471"
"540","found","00:0F:B3:92:05:D3","2005-08-18T18:01:26+01:00","1124384486"
"541","lost","08:00:1F:91:72:80","2005-08-18T18:01:41+01:00","1124384501"
"542","lost","00:0F:B3:92:05:D3","2005-08-18T18:02:41+01:00","1124384561"
"543","found","00:0F:B3:92:05:D3","2005-08-18T18:02:56+01:00","1124384576"
"544","lost","00:0F:B3:92:05:D3","2005-08-18T18:06:56+01:00","1124384816"
"545","found","00:0F:B3:92:05:D3","2005-08-18T18:07:41+01:00","1124384861"
"546","lost","00:0F:B3:92:05:D3","2005-08-18T18:08:26+01:00","1124384906"
"547","found","00:0F:B3:92:05:D3","2005-08-18T18:09:26+01:00","1124384966"
"548","found","00:12:62:A1:82:81","2005-08-18T18:09:56+01:00","1124384996"
"549","lost","00:12:62:A1:82:81","2005-08-18T18:10:41+01:00","1124385041"
"550","found","00:11:9F:68:EE:A1","2005-08-18T18:14:42+01:00","1124385282"
"551","lost","00:11:9F:68:EE:A1","2005-08-18T18:15:27+01:00","1124385327"
"552","found","00:02:EE:31:19:93","2005-08-18T18:21:57+01:00","1124385717"
"553","found","00:08:28:17:AF:21","2005-08-18T18:21:57+01:00","1124385717"
"554","found","00:11:9F:61:47:19","2005-08-18T18:22:27+01:00","1124385747"
"555","lost","00:02:EE:31:19:93","2005-08-18T18:22:42+01:00","1124385762"
"556","lost","00:08:28:17:AF:21","2005-08-18T18:22:42+01:00","1124385762"
"557","lost","00:11:9F:61:47:19","2005-08-18T18:23:12+01:00","1124385792"
"558","found","00:0E:ED:55:DB:D7","2005-08-18T18:28:42+01:00","1124386122"
"559","lost","00:0E:ED:55:DB:D7","2005-08-18T18:29:27+01:00","1124386167"
"560","found","00:0F:DE:83:67:49","2005-08-18T18:34:42+01:00","1124386482"
"561","lost","00:0F:DE:83:67:49","2005-08-18T18:35:27+01:00","1124386527"
"562","lost","00:0F:B3:92:05:D3","2005-08-18T18:38:57+01:00","1124386737"
"563","found","00:0F:B3:92:05:D3","2005-08-18T18:39:12+01:00","1124386752"
"564","found","00:0E:07:E3:F9:F0","2005-08-18T18:41:27+01:00","1124386887"
"565","lost","00:0E:07:E3:F9:F0","2005-08-18T18:42:12+01:00","1124386932"
"566","found","00:12:62:CA:D9:50","2005-08-18T18:48:12+01:00","1124387292"
"567","lost","00:12:62:CA:D9:50","2005-08-18T18:48:57+01:00","1124387337"
"568","found","00:12:62:CA:D9:50","2005-08-18T18:50:57+01:00","1124387457"
"569","lost","00:12:62:CA:D9:50","2005-08-18T18:51:42+01:00","1124387502"
"570","found","00:0F:DE:10:4B:AD","2005-08-18T18:51:57+01:00","1124387517"
"571","lost","00:0F:DE:10:4B:AD","2005-08-18T18:52:42+01:00","1124387562"
"572","found","00:0E:6D:12:EA:CC","2005-08-18T18:58:58+01:00","1124387938"
"573","lost","00:0E:6D:12:EA:CC","2005-08-18T18:59:43+01:00","1124387983"
"574","found","00:0E:ED:7D:EA:B9","2005-08-18T19:03:58+01:00","1124388238"
"575","lost","00:0E:ED:7D:EA:B9","2005-08-18T19:04:43+01:00","1124388283"
"576","found","00:12:62:A2:29:B9","2005-08-18T19:08:13+01:00","1124388493"
"577","lost","00:12:62:A2:29:B9","2005-08-18T19:08:58+01:00","1124388538"
"578","found","00:12:62:29:EF:21","2005-08-18T19:13:58+01:00","1124388838"
"579","lost","00:12:62:29:EF:21","2005-08-18T19:15:28+01:00","1124388928"
"580","lost","00:0F:B3:92:05:D3","2005-08-18T19:30:43+01:00","1124389843"
"581","found","00:0F:B3:92:05:D3","2005-08-18T19:30:58+01:00","1124389858"
"582","found","00:13:FD:8B:E1:06","2005-08-18T19:32:58+01:00","1124389978"
"583","lost","00:13:FD:8B:E1:06","2005-08-18T19:33:43+01:00","1124390023"
"584","found","00:0E:07:6F:F0:FF","2005-08-18T19:39:29+01:00","1124390369"
"585","lost","00:0E:07:6F:F0:FF","2005-08-18T19:40:14+01:00","1124390414"
"586","found","00:60:57:4E:8A:F2","2005-08-18T19:40:44+01:00","1124390444"
"587","lost","00:60:57:4E:8A:F2","2005-08-18T19:41:29+01:00","1124390489"
"588","found","00:0A:D9:9B:90:C5","2005-08-18T19:43:59+01:00","1124390639"
"589","lost","00:0A:D9:9B:90:C5","2005-08-18T19:44:44+01:00","1124390684"
"590","found","00:02:C7:4E:A4:20","2005-08-18T19:53:44+01:00","1124391224"
"591","lost","00:02:C7:4E:A4:20","2005-08-18T19:54:29+01:00","1124391269"
"592","lost","00:0F:B3:92:05:D3","2005-08-18T19:59:29+01:00","1124391569"
"593","found","00:0F:B3:92:05:D3","2005-08-18T19:59:44+01:00","1124391584"
"594","found","00:12:47:1B:E7:DA","2005-08-18T20:02:29+01:00","1124391749"
"595","lost","00:12:47:1B:E7:DA","2005-08-18T20:03:14+01:00","1124391794"
"596","found","00:13:FD:7A:59:F7","2005-08-18T20:05:59+01:00","1124391959"
"597","lost","00:13:FD:7A:59:F7","2005-08-18T20:06:44+01:00","1124392004"
"598","found","00:13:70:19:ED:0F","2005-08-18T20:09:14+01:00","1124392154"
"599","lost","00:13:70:19:ED:0F","2005-08-18T20:09:59+01:00","1124392199"
"600","lost","00:0F:B3:92:05:D3","2005-08-18T20:10:44+01:00","1124392244"
"601","found","00:0F:B3:92:05:D3","2005-08-18T20:10:59+01:00","1124392259"
"602","found","00:12:62:E2:E5:39","2005-08-18T20:10:59+01:00","1124392259"
"603","found","00:0F:B3:4F:FE:B3","2005-08-18T20:11:29+01:00","1124392289"
"604","lost","00:12:62:E2:E5:39","2005-08-18T20:11:44+01:00","1124392304"
"605","found","00:12:62:A1:82:81","2005-08-18T20:15:29+01:00","1124392529"
